ctype1,status,label,text
PAYOUT,SUCCESS,PAYOUT,【江阴农商银行】您贷记卡（尾号1111）11月11日还款11元，本期账单已结清。
OVERDUES,SUCCESS,OVERDUES,【江阴农商银行】尊敬的尹秀珍客户，江阴农商银行提醒您，您的贷款（尾号1111）已于11年11月11日产生欠本金：11元的不良信息，我行将于11-11-11向金融信用信息基础数据库提供您的不良信息。
PAYOUT,SUCCESS,PAYOUT,【沧州银行】您的账户67777于7777年77月77日77:77支出77.77元，可用余额77
INCOME,SUCCESS,INCOME,【沧州银行】您的账户67777于7777年77月77日77:77入账（银联入账/境内转账）777.77元，可用余额777.77元，客服：77777
INCOME,SUCCESS,INCOME,【沧州银行】您的账户67777于7777年77月77日77:77存入77.77元，可用余额77
INCOME,SUCCESS,INCOME,【沧州银行】贵公司账户67777于7777年77月77日77:77存入77.77元，可用余额77
PAYOUT,SUCCESS,PAYOUT,【沧州银行】您沧州银行尾号为7777的信用卡7月7日77时77分消费人民币7777.77元，当前账户人民币可用余额为7777.77元，账单日前回复FQLH卡号后四位期数交易金额（无需键入）可办理分期，
PAYOUT,SUCCESS,PAYOUT,【沧州银行】贵公司账户67777于7777年77月77日77:77支出77.77元，可用余额77
STATUS,SUCCESS,STATUS,【河北农信】您的账户（尾号11111）于11月11日11时11分发起的网银VIP批量转账11笔
STATUS,SUCCESS,STATUS,【河北农信】您的账户（尾号111111）正在开通短信签约业务，同意请回复“TY#卡号后1位”。
STATUS,SUCCESS,STATUS,【河北农信】您尾号1111的信用卡的查询密码已设置成功。
STATUS,SUCCESS,STATUS,【河北农信】您尾号1111的信用卡的支付密码已设置成功，请妥善保管卡片，祝您用卡愉快！如有疑问，详询我行客服热线1111-11111。
INCOME,SUCCESS,INCOME,【河北农信】您的账户（尾号1111）于11月11日11:11支付宝转入11.11元，余额111.11元，
STATUS,SUCCESS,STATUS,【河北农信】您尾号1111的信用卡已开通全额扣款约定还款功能，自签约后的下个账单还款日生效，如之前账单仍有欠款，请选择其他方式还款。
STATUS,SUCCESS,STATUS,【河北农信】您尾号1111的信用卡支付密码输错次数已超限，您的信用卡片已被锁定，如需解锁，详询我行客服热线1111-11111。
STATUS,SUCCESS,STATUS,【河北农信】您尾号1111的信用卡约定还款业务已取消，如仍有欠款，请选择其他方式还款。
STATUS,SUCCESS,STATUS,【河北农信】您尾号1111的信用卡的卡片限额已调整，祝您用卡愉快。
STATUS,SUCCESS,STATUS,【河北农信】您尾号1111的信用卡于11月11日已成功激活，祝您用卡愉快！详询我行客服热线1111-11111。
,IGNORE,IGNORE,【河北农信】您好，我行已受理朱娜向您尾号为1111的账号汇款11111.11元的申请，本信息不代表您已收到汇款
,IGNORE,IGNORE,【河北农信】您为张红梅担保的贷款已发放，金额11.11万元，到期日1111-11-11。
,IGNORE,IGNORE,【河北农信】您申请我行的信用卡已审批通过，信用额度为人民币111111元，请收到卡片后进行激活，祝你用卡愉快！详询我行客服热线1111-11111。
,IGNORE,IGNORE,【河北农信】我行（社）于1111年11月11日 11:11为您成功办理补换卡交易
STATUS,SUCCESS,STATUS,【河北农信】您的账户（尾号1111）于1111年11月11日11:11，成功开通短信服务。
STATUS,SUCCESS,STATUS,【河北农信】截至1111年11月11日11:11，您的账户（尾号1111）余额为1111.11元，
INCOME,SUCCESS,INCOME,【河北农信】您尾号1111的信用卡11:11还款1111.11元，本期账单还需还款11111.11元，如有疑问，请咨询客服热线1111-11111。
LOAN,SUCCESS,LOAN,【河北农信】尊敬的客户，您已借款1.11万元，到期日为1111-11-11，请珍惜信用记录，按时还款。
PAYOUT,SUCCESS,PAYOUT,【河北农信】尊敬的巩玉祥：您在我行提交的批量业务已处理完成，开户成功1笔，代发成功11笔，金额11111元，
PAYOUT,SUCCESS,PAYOUT,【河北农信】您尾号1111的信用卡11月11日11:11消费1111.11元，如有疑问，详询我行客服热线1111-11111。
PAYOUT,SUCCESS,PAYOUT,【河北农信】您尾号1111的信用卡11月11日11:11消费1111.11元，可用余额为11.11。
PAYOUT,SUCCESS,PAYOUT,【河北农信】您的账户（尾号1111）于11月11日11:11柜面现取11111.11元，余额11111.11元，【和多号副号:11111111111】
PAYOUT,SUCCESS,PAYOUT,【河北农信】您的账户（尾号1111）于11月11日11:11自助设备统一平台现取111.11元，余额1111.11元，
PAYOUT,SUCCESS,PAYOUT,【河北农信】您的账户（尾号1111-111附属卡）于11月11日11:11网上银行转出1111.11元，余额11111.11元，
PAYOUT,SUCCESS,PAYOUT,【河北农信】您的账户（尾号1111）于11月11日11:11网上银行转出1111.11元，余额11111.11元，
PAYOUT,SUCCESS,PAYOUT,【河北农信】您的账户（尾号1111）于11月11日11:11支付宝协议付款11.11元，余额111.11元，
,IGNORE,IGNORE,【河北农信】尊敬的杨振宇，工号111111办结您的余额查询，余额111.11元，详询11111。
INCOME,SUCCESS,INCOME,【河北农信】您的账户（尾号1111-111附属卡）于11月11日11:11网上银行转入1111.11元，余额11111.11元，
INCOME,SUCCESS,INCOME,【河北农信】您的账户（尾号1111）于11月11日11:11其他商户结算来账111.11元，余额111.11元，
INCOME,SUCCESS,INCOME,【河北农信】您的账户（尾号1111）于11月11日11:11转账通存来账1111.11元，余额11111.11
INCOME,SUCCESS,INCOME,【河北农信】您尾号1111的信用卡11月11日11:11转入1111.11元，可用余额为11.11。
INCOME,SUCCESS,INCOME,【河北农信】您尾号1111的信用卡11月11日11:11转入1111.11元，如有疑问，详询我行客服热线1111-11111。
LOAN,SUCCESS,LOAN,【河北农信】您的贷款账户（尾号1111）本期应还1111.11元，还款日为1111，请及时备款，否则欠款记录将上报人行征信中心。
OVERDUES,SUCCESS,OVERDUES,【河北农信】尊敬的客户，您的贷款已逾期，请及时足额还款，避免不良信用记录给您带来不便。
,IGNORE,IGNORE,【河北农信】尊敬的王顺明，工号111111办结您的开卡，详询11111。
STATUS,SUCCESS,STATUS,【河北农信】您的账户（尾号1111）于1111年11月11日11:11通过柜面系统成功解约短信服务。
INCOME,SUCCESS,INCOME,【河北银行】尊敬的客户，您尾号7777信用卡于7月7日77时77分还款人民币7777.77元，您本期账单尚有7777.77元未还，请在最后还款日前还清剩余款项。
LOAN,SUCCESS,LOAN,【河北银行】尊敬的客户，您在我行申请的授信额度777777.77元的贷款已发放成功。
PAYOUT,SUCCESS,PAYOUT,【河北银行】您尾号为7777的借记卡于77月77日77:77支取定活通子账户-7777.77元，
INCOME,SUCCESS,INCOME,【河北银行】您河北银行尾号7777信用卡于7月7日7点77分冲正人民币777.77元，有疑问
PAYOUT,SUCCESS,PAYOUT,【河北银行】您河北银行尾号7777信用卡于7月7日7点77分取现人民币777.77元，有疑问
PAYOUT,SUCCESS,PAYOUT,【河北银行】您河北银行尾号7777信用卡于7月7日7点77分取现日元777.77元，有疑问
PAYOUT,SUCCESS,PAYOUT,【河北银行】您尾号7777信用卡于7月7日77点77分消费人民币7777.77元，账户可用额度777.77元，账单日前回复FQZY77777777
PAYOUT,SUCCESS,PAYOUT,【河北银行】尊敬的客户，您尾号7777的信用卡，于77月77日ETC高速通行费扣款扣款成功，金额为7.77元，如有疑问请致电我行客服。
STAGING,SUCCESS,STAGING,【河北银行】您尾号7777河北银行信用卡于77月77日77时77分成功申请7777.77元账单分期77期业务，手续费777.77元，如有疑问请详询客服。
PAYOUT,SUCCESS,PAYOUT,【河北银行】尾号7777账户77月77日77:77发生财付通快捷支付7777.77元，活期余额777.77元，
INCOME,SUCCESS,INCOME,尾号1111账户11月11日11:11发生网银来账1111.11元，活期余额11111.11元，对方杭州顺网科技股份有限公司。
INCOME,SUCCESS,INCOME,【河北银行】尊敬的吴少猛，您于1111年11月11日成功还款1111.11元，
INCOME,SUCCESS,INCOME,【河北银行】您河北银行信用卡77月77日发生一笔公务还款业务，777.77元，
INCOME,SUCCESS,INCOME,【河北银行】您尾号7777的信用卡于7月7日77点77分银联入账人民币7777.77元（商户资金结算款），本期账单剩余77777.77元未还。
INCOME,SUCCESS,INCOME,【河北银行】尊敬的客户，您尾号7777信用卡于7月7日77时77分还款人民币7777.77元，已还清本期账单，可用额度为人民币7777.77元，如有疑问请
INCOME,SUCCESS,INCOME,【河北银行】您好，曹军丽于7777年77月77日77:77通过河北银行个人网银e友薪金产品，向您的账户（尾号为7777）发放薪金7
INCOME,SUCCESS,INCOME,【河北银行】尾号7777账户77月77日77:77发生消费退款777.77元，对方北国商城股份有限公司益友百货。
PAYOUT,SUCCESS,PAYOUT,【河北银行】尾号1111账户11月11日11:11发生普通汇兑11111.11元，活期余额11111.11元，对方河南华烁医药有限公司。
OVERDUES,SUCCESS,OVERDUES,【河北银行】尊敬的常亮，您的贷款已逾期7777.77，为避免影响信用记录，请及时还款。
PAYOUT,SUCCESS,PAYOUT,【河北银行】您借记卡尾号7777于7777年77月77日进行了一笔人民币77.77元的小额免密免签消费。
BILLREMIND,SUCCESS,BILLREMIND,【河北银行】尊敬的樊继荣，您的还款日期为7777/77/77，到期还款金额为7777.77元，请您注意按时还款。
BILLREMIND,SUCCESS,BILLREMIND,【河北银行】尊敬的客户：您ETC信用卡本期账单7777.77元，截至昨日有7777.77元未还，请在7月7日前还款。
BILLREMIND,SUCCESS,BILLREMIND,贵公司贷款本金7777777.77元将于77月77日到期，请及时将足额本息存入后四位为7777的账户。
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111的信用卡于11月11日11:11:11还款11人民币，本期账单已还清，当前可用额度为人民币11元，详询（11）11。
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分通过信阳ATM存款11元，余额11
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过许昌ATM支取11元，余额11
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分通过郑州ATM存款11元，余额11
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日通过本行业务系统账号11时11分通过本行业务系统账号转出11元
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分通过郑州柜面存款11元，余额11
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过郑州柜面向账号11转账11元
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过本行跨行支付系统账号转账11元
INCOME,SUCCESS,INCOME,【河南农信】您尾号为11的银行卡于11年11月11日11时11分电子现金圈存11元，
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号为11的银行卡于11年11月11日11时11分电子现金圈提11元，
INCOME,SUCCESS,INCOME,【河南农信】您尾号为11的银行卡于11年11月11日11时11分电子现金圈存11元，
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111的信用卡于11月11日11:11:11还款11人民币，本期待还清，当前可用额度为人民币11元，详询（11）11。
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111的信用卡于11月11日11:11:11还款11人民币，本期待还清，当前可用额度为人民币11元，详询（11）11。
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111的信用卡于11月11日11:11:11还款11人民币，本期待还余额为11人民币未还，当前可用额度为人民币11元，详询（11）11。
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于1111年11月11日11时11分通过焦作柜面在该账户下成功转开个人整存整取11111.11元
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号为11的银行卡于11年11月11日11时11分电子现金圈提11元，
LOAN,SUCCESS,LOAN,【河南农信】尊敬的客户，您申请的借据号为11，期限11月，金额为11元的贷款，已于11年11月11日11时11分，发放到尾号1111账户，敬请查收。
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分代发福宁集乡霸寨村北一街０６８号入账11
PAYOUT,SUCCESS,PAYOUT,【河南农信】尊敬的客户，您尾号1111账户于11年11月11日11时11分归还贷款利息11元，余额11元，
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过安阳柜面在该账户下成功新开个人周周赚11元
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过本行业务系统在该账户下成功新开周盈赢11元
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过商丘柜面在该账户下成功新开个人通知存款11元
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分通过商丘柜面在该账户下成功新开个人通知存款11元
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过鹤壁柜面在该账户下成功新开个人定活两便11元
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111的信用卡于11月11日11:11:11还款11人民币，本期待还清，当前可用额度为人民币11元，详询（11）11。
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过郑州柜面在该账户下成功新开个人整存整取11元
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分（到期存款）自动转入利息11元，此笔定期存款余额11
PAYOUT,SUCCESS,PAYOUT,【河南农信】尊敬的客户，您尾号1111账户于11年11月11日11时11分归还贷款本金11元，余额11元，
PAYOUT,SUCCESS,PAYOUT,【河南农信】尊敬的客户，您尾号1111账户于11年11月11日11时11分归还贷款本息11元，余额11元，
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分代发河南省商丘市虞城县站集镇黄园村委会入账11
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分代发张三寨镇皮西村入账11
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分代发福宁集乡东程寨村霸寨中街０３６号入账11
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分代发瓦屋乡汤河村上三关组11号入账11
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111于11年11月11日11时11分（到期存款）自动转入利息11元，此笔定期存款余额11
INCOME,SUCCESS,INCOME,【河南农信】您尾号1111的信用卡于11月11日11:11:11还款11人民币，本期待还清，当前可用额度为人民币11元，详询（11）11。
PAYOUT,SUCCESS,PAYOUT,【河南农信】您尾号1111于11年11月11日11时11分通过濮阳ATM支取11元，余额11
PAYOUT,SUCCESS,PAYOUT,【泉州银行】尊敬的客户：您尾号111111的账户于11月11日11:11转出人民币111.11元至源泉宝账户，源泉宝余额11111.11元，活期余额111.11元，
STATUS,SUCCESS,STATUS,您尾号111111的账户于11月11日11:11发生查询交易。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号111111的账户于11月11日11:11交易密码输入错误次数超过单日限制，如需重置请本人带有效证件到我行网点办理重置密码手续。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号111111的银行卡于11月11日11:11发生余额查询交易。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号111111的银行卡于11月11日11:11开通ATM转账功能。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为111111的账户已于11月11日11:11开通银联网上支付功能，单笔限额1111.11元，每日限额11111.11元，
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111的公务卡于11月11日11时11分重置查询密码成功
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111的超能卡于11月11日11时11分发生ATM/POS查询余额交易。
STATUS,SUCCESS,STATUS,您尾号为111111的账户于11月11日11:11已成功变更短信通知服务。
STATUS,SUCCESS,STATUS,【泉州银行】尊敬的客户，您尾号111111的个人账户因开户之日起1个月内无交易，根据监管要求我行已对账户进行禁止非柜面交易限制，为保证账户的正常使用，请您及时携带有效身份证件到各营业网点进行重新确认，
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为111111的整存整取存款账户将于11111111到期，请及时办理结清或转存手续。
STATUS,SUCCESS,STATUS,尊敬的客户，您尾号111111的账户已成功开通短信通知服务。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为111111的账户截至上月月底活期账户余额11111.11元，
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111的公务卡于11月11日11时11分自动续卡激活成功。
,IGNORE,IGNORE,【泉州银行】李慈良于11月11日11:11向您尾号111111的账户汇款人民币1111.11元，余额11111.11元，
,IGNORE,IGNORE,来账通知：（谢卓明）于11月11日11:11通过网银向您尾号为111111的本行账户转账人民币1111.1元，
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111111的账户于1111年11月11日11:11发生约定转存业务
,IGNORE,IGNORE,尊敬的客户，您有一笔金鲤贷额度已初审通过，请下载【泉州银行APP】登陆查看，最高额度111111元，日利率低至万1，秒批支用！【泉州银行】
LOAN,SUCCESS,LOAN,您在泉州银行的信贷业务（境内保函）即将于（1111-11-11）到期，请做好还款准备。
LOAN,SUCCESS,LOAN,【泉州银行】邓娜女士，您的金鲤贷将于1111年11月11日扣款，金额1111.11元，请于扣款日11：11之前向扣款卡存入足够资金。
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号111111的账户于11月11日11:11ATM取现（上海汇付数据备付金）人民币11111.11元，余额11111.11元，
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号111111的账户于11月11日11:11I活期转存一年定期人民币111111.11元，余额111111.11元，
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号111111的账户于11月11日11:11转出付王加琼食堂借款人民币11111.11元，余额11111.11元，
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号111111的账户于11月11日11:11转出往来款人民币11111.11元（附言：南安宝达），余额11111.11元，
PAYOUT,SUCCESS,PAYOUT,【泉州银行】尊敬的客户：您尾号111111的账户于11月11日11:11转出人民币111.11元至源泉宝账户，源泉宝余额11111.11元，活期余额111.11元，
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号111111的账户于11月11日11:11转出工资人民币1111.11元（附言：吕俊华1111月），余额111.11元，
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号111111的账户于11月11日11:11批量转账转出人民币11111元，
PAYOUT,SUCCESS,PAYOUT,您尾号为1111的超能卡于11月11日11时11分手机银行转账转出11111.11元，该笔资金仅限用于个人消费，禁止用于购买房产、股票等投资及生产经营领域。
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号为1111的公务卡于11月11日11时11分本行ATM取款1111.11元，该笔资金仅限用于个人消费，禁止用于购买房产、股票等投资及生产经营领域。
PAYOUT,SUCCESS,PAYOUT,【泉州银行】您尾号111111的账户于11月11日11:11通过银联在线支付发生扣款，金额人民币1111.11元，余额11111.11元，
INCOME,SUCCESS,INCOME,您尾号111111的账户于11月11日11:11网上入账人民币11111.11元，余额1.1元，【泉州银行】
INCOME,SUCCESS,INCOME,【泉州银行】尊敬的客户：您尾号111111的账户于11月11日11:11由源泉宝账户转入人民币111.11元，源泉宝余额11111.11元，活期余额111.11元，
INCOME,SUCCESS,INCOME,【泉州银行】您尾号111111的账户于11月11日11:11银联入账（福建国通星驿网络科技有限公司）人民币1111.11元，余额1111.11
INCOME,SUCCESS,INCOME,【泉州银行】您尾号为1111的公务卡于11月11日11时11分泉州银行转账转入1111.11元，已还清最低还款额。
INCOME,SUCCESS,INCOME,【泉州银行】您尾号为1111的超能卡于11月11日11时11分银联入账（王邵斌/付款账号:1111/）111.11元，
LOAN,SUCCESS,LOAN,【泉州银行】您在泉州银行的贷款（流动资金贷款）即将于（1111-11-11）到期，请做好还款准备。
,IGNORE,IGNORE,【泉州银行】尊敬的客户，您于11月11日在泉州银行办理的（“海西·源泉”行云流水系列净值型理财产品111期（享盈-周周滚动））产品的撤单业务已成功
,IGNORE,IGNORE,您尾号111111的账户于11月11日转存111111.11元至您的智能通知存款账户，余额1111.11元，
,IGNORE,IGNORE,【泉州银行】尊敬的客户，您在泉州银行申购的（“海西·源泉”行云流水系列人民币理财产品1111111期（双季悦盈））产品（11111.11）元，申请成功，账户已限额（11111.11）元
STATUS,SUCCESS,STATUS,【泉州银行】尊敬的泉州银行超能卡客户，您尾号为1111于11月11日11时11分网上支付消费1.11元因您在我行登记的身份证有效期过期而失败，请携带本人有效身份证件到就近的网点进行更新。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111的泉州银行超能卡信用额度于11月11日调整为人民币11111.11元，
,IGNORE,IGNORE,【泉州银行】尊敬的客户，您于11月11日在泉州银行赎回的（“海西·源泉”悦·钱包净值型理财产品）产品（1111.11）份，已申请成功
STAGING,SUCCESS,STAGING,【泉州银行】您尾号为1111的公务卡于11月11日11时11分已成功申请账单分期，期数为11期，分期总金额为1111.11元，手续费111.11元！
OVERDUES,SUCCESS,OVERDUES,【泉州银行】您在泉州银行的融资业务已发生逾期（欠息、欠款、垫款），请尽快还清。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111的账户已开通ApplePay支付功能，ApplePay支付消费时将直接沿用该账户的资金及密码。
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111的超能卡已成功修改自扣还款
STATUS,SUCCESS,STATUS,【泉州银行】您尾号为1111的超能卡可用额度不足。
STATUS,SUCCESS,STATUS,【泉州银行】您账号尾号1111的一卡通账户余额为人民币1111.11元
LOAN,SUCCESS,LOAN,【泉州银行】尊敬的杨龙红客户，您借据尾号1111的贷款本期已足额还息111.11元，珍爱信用记录，享受幸福人生。
STATUS,SUCCESS,STATUS,您尾号为1111的公务卡于11月11日11时11分预销户冻结成功【泉州银行】
STATUS,SUCCESS,STATUS,您尾号111111的账户于11月11日11:11解除口头挂失。
STATUS,SUCCESS,STATUS,您尾号为1111的公务卡于11月11日11时11分预授权1.11元，【泉州银行】
,IGNORE,IGNORE,【泉州银行】温馨提醒：尊敬的陶茹1，您在泉州银行登记的有效身份证件已过期，系统将于11天后自动对证件过期的账户进行止付处理，为保证您资金的正常使用，请及时携带本人有效身份证件到就近的网点进行更新！
,IGNORE,IGNORE,【泉州银行】您的“泉e通”网银账户于11月11日11:11因登录密码连续输错1次被锁定，11小时之后将自动解锁，您还可通过网银找回密码或直接到柜台重置密码。
,IGNORE,IGNORE,【泉州银行】尊敬的用户，您已于11月11日11时11分通过柜面开通网上银行业务，登录密码为：111111，为了您的资金安全，请勿将此密码透露给他人。
,IGNORE,IGNORE,【泉州银行】（登录提醒）您于1111年11月11日11时11分登录手机银行。
,IGNORE,IGNORE,尊敬的客户，您在泉州银行申购的（“海西·源泉”悦·钱包净值型理财产品）产品（111111.11）元，申请成功，账户已限额（111111.11）元【泉州银行】
,IGNORE,IGNORE,【泉州银行】尊敬的客户，您在泉州银行赎回的源泉宝产品【1.11】份，申请成功，款项将于【1111年11月11日】下午兑付，具体时间请咨询银行工作人员进行确认。
STATUS,SUCCESS,STATUS,【泰隆银行】您卡号为1212121212121212121的卡片已开卡成功，请妥善保管卡片及密码。
BILLREMIND,SUCCESS,BILLREMIND,【泰隆银行】温馨提醒：尊敬的客户，您在本行办理的承兑业务将于6666年66月66日到期，本行将于到期日当天，从您尾号为6666的账户进行扣款，预计66。
BILLREMIND,SUCCESS,BILLREMIND,【泰隆银行】温馨提醒：尊敬的客户，您尾号1212的随贷通卡贷款将于12月12日到期，预计还款金额1221.12元，请及时归还，以免逾期对您的征信记录造成不良影响。
PAYOUT,SUCCESS,PAYOUT,【泰隆银行】您尾号1212的泰隆信用卡12月12日12时12分发生一笔消费，金额12122.12日元，折合人民币记账金额121.12元，可用额度211221.12元，
PAYOUT,SUCCESS,PAYOUT,【泰隆银行】您好:账户12121于12月12日21:12柜面转出欧元2112.12元
PAYOUT,SUCCESS,PAYOUT,【泰隆银行】您好:账户12122于20201212贷款归还1212.12元
STATUS,SUCCESS,STATUS,【泰隆银行】您尾号1221的泰隆信用卡已激活，可正常使用，
BILLREMIND,SUCCESS,BILLREMIND,【泰隆银行】温馨提醒：尊敬的客户，您在本行办理的贷款将于12月21日到期，预计还款金额212112.12元（具体金额以实际扣款为准），请于12日前通过转账或充值方式将资金转入尾号为1212的还款账户。
INCOME,SUCCESS,INCOME,【泰隆银行】您好:账户12121于12月12日12:12转入人民币1212.12元，余额21212.12元，转出账户12212。
INCOME,SUCCESS,INCOME,【泰隆银行】您好:账户12122于12月12日12:12收入美元2121.12元
PAYOUT,SUCCESS,PAYOUT,【洛阳银行】尊敬的客户，您的888888账户于8888-88-88发生网联协议支付转出人民币888.88元，余额8888.88元，
PAYOUT,SUCCESS,PAYOUT,尊敬的客户，您的888888账户于8888-88-88发生POS消费转出人民币8.88元，余额88.88元，【洛阳银行】
PAYOUT,SUCCESS,PAYOUT,尊敬的客户，您的66111111账户于1111-11-11通过他行取款人民币1.11元，余额11.11元，【洛阳银行】
INCOME,SUCCESS,INCOME,【洛阳银行】尊敬的客户，您的66111111账户于1111-11-11发生转账转入人民币111.11元，余额1111.11
LOAN,SUCCESS,LOAN,【洛阳银行】（洛阳银行）尊敬的客户：您在我行合同尾号为8888的贷款于8888年88月88日放款，贷款金额为888
LOAN,SUCCESS,LOAN,【洛阳银行】（河南栾川民丰村镇银行）尊敬的客户：您在我行合同尾号为8888的贷款于8888年88月88日实还金额88.88元；后续请按还款计划还款。
INCOME,SUCCESS,INCOME,【洛阳银行】尊敬的客户，您的888888账户于8888-88-88通过ATM存款人民币8888.88元，余额8888.88元，
INCOME,SUCCESS,INCOME,【洛阳银行】我行客户于8888-88-8888:88:88向您尾号为8888卡转账8888.88元，请以实际入账信息为准。
LOAN,SUCCESS,LOAN,【济宁银行】武孟您好，本次已还款8888.88元，感谢您使用济宁银行济时雨。
PAYOUT,SUCCESS,PAYOUT,【济宁银行】您尾号8888的个人账户8月8日88时88分ATM支出（他行ATM取现）8888.88元
INCOME,SUCCESS,INCOME,【济宁银行】尊敬的客户，您尾号9999的个人账户于11月11日结息888.88元
,IGNORE,IGNORE,尊敬的吴水平，您贷款账号尾号为1111的贷款将于11月11日到期，贷款余额11元，应付利息预计为资金或已还款，请忽略此短信。
INCOME,SUCCESS,INCOME,【浙信村镇银行】11-余干恒升村镇银行IC借记卡：您1111账户1111日11:11收入11，可用余额11，对方：侯有根。
PAYOUT,SUCCESS,PAYOUT,【浙信村镇银行】11-余干恒通村镇银行提醒：您1111账户1111日11:11柜面支出11，可用余额11
PAYOUT,SUCCESS,PAYOUT,【浙信村镇银行】11-余干恒通村镇银行IC借记卡提醒：您1111账户1111日11:11柜面支出11，可用余额11
,IGNORE,IGNORE,安源富民村镇银行温馨提醒：尊敬的李玉庆，截至11月11日，您的借款合同1111111111111111尚欠利息11元，请尽快忽略此短信
PAYOUT,SUCCESS,PAYOUT,【浙信村镇银行】鹰潭月湖恒通村镇银行提醒：您1111账户1111日11:11柜面支出11，可用余额11
PAYOUT,SUCCESS,PAYOUT,【浙信村镇银行】鹰潭月湖恒通村镇银行IC借记卡提醒：您1111账户1111日11:11柜面支出11，可用余额11
,IGNORE,IGNORE,独山富民村镇银行】台前德商村镇银行提醒:您申请的尾号为1111的借款类合同于11年11月11日审批成功，额度11万元，如有资金需求，可通过柜面或电子渠道（丰收互联、自助终端、网银等）申请发放贷款，详情请咨询客户经理。
INCOME,SUCCESS,INCOME,[浙商银行](1/2)您好，您末四位3240账户4月6日11时6分增加了人民币50000000.00元，人民币余额为50000100
PAYOUT,SUCCESS,PAYOUT,【浙商银行】尊敬的客户，感谢您使用青荷公益卡！您尾号1111的信用卡于11月11日11时11分消费人民币111.11元，当前可用额度人民币111.11元，
BILLREMIND,SUCCESS,BILLREMIND,[浙商银行]尊敬的用户:贵公司在浙江圣邦科技有限公司商圈平台承兑的1笔的应收款将于1111年11月11日到期，本次应兑付金额总计人民币11111.11元，请注意及时备款兑付，特此提醒。
BILLREMIND,SUCCESS,BILLREMIND,【浙商银行】您尾号1111信用卡账户本期账单应还人民币11111.11元，于11月11日实还1111.11元，剩余应还11111.11元，为防止逾期，请及时偿还剩余款项，如已还款请忽略。
STAGING,SUCCESS,STAGING,【浙商银行】您尾号1111信用卡账户于11月11日11时11分申请账单分期1111.11元11期成功，本期账单剩余应还款额为1.11元，点击下载APP查看m.czbank.com
