bank_name,channel,text_id,tid,status,text,re_ori,startTime,loanType,curTimes,paidMoney,deadline,ctype2,ctype1,curShouldRefund,isInitial,isLoan,fee,overAmount,cardNo,sum,returnDate,loanDate,totalAmount,currencyType,totalPeriod,tags,isPayOff,sumMoney,cardLevel,cardType,overDays,accountType,debitNo,curRefund,totalTimes,cardStatus,deadTime,totalCredit,paidPeriod,cardUsage,balance
长治银行,长治银行,changzhi_4~1,changzhi_4,SUCCESS,【长治银行】您尾号1111账户购买的智尊宝产品于1111年11月11日11:11解约，结息11.11元，,".*?您尾号为?(\d+)(.{0,8}[卡户折号])购买的.*?产品于?[\d年月日时分秒:\-/]+.*?结息(\d+\.?\d*)元",,,,,,99.0,INCOME,,,,,,1111,11.11,,,,RMB,,-1,,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
长治银行,长治银行,changzhi_5~0,changzhi_5,IGNORE,【长治银行】尊敬的肖红霞，肖红霞于1111年11月11日通过手机银行向您中国邮政储蓄银行的尾号为1111的账号转账1111.11元，此信息仅作通知使用，请以实际入账为准。,.*?于?[\d年月日时分秒:\-/\s]+通过.*?向您.*?尾号.*?账号转账,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长治银行,长治银行,changzhi_6~0,changzhi_6,IGNORE,【长治银行】尊敬的长治银行客户，截至1111年11月11您的余额账单已发出，账单编号1111111111111111,.*?(截至.*?您的余额账单已发出，账单编|您的.*?登录密码?(重|设)置成功|您的设备.*?已与手机银行.*?成功|登录地点为),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长治银行,长治银行,changzhi_6~1,changzhi_6,IGNORE,【长治银行】尊敬的李荣鹏，您的手机银行登录密码重置成功。,.*?(截至.*?您的余额账单已发出，账单编|您的.*?登录密码?(重|设)置成功|您的设备.*?已与手机银行.*?成功|登录地点为),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长治银行,长治银行,changzhi_6~2,changzhi_6,IGNORE,【长治银行】尊敬的郝红广，您的设备PBBM11已与手机银行绑定成功。,.*?(截至.*?您的余额账单已发出，账单编|您的.*?登录密码?(重|设)置成功|您的设备.*?已与手机银行.*?成功|登录地点为),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长治银行,长治银行,changzhi_7~0,changzhi_7,SUCCESS,【长治银行】尊敬的客户，您于1111年11月11日通过长治银行手机银行将您尾号为1111的账号下的金额为111111.11开心存账户销户，结转金额111111.11元，祝您生活愉快！如其它需求，请,".*?您于?[\d年月日时分秒:\-/]+通过.*?将您尾号为?(\d{3,4})的账号下的金额为?(\d+\.?\d*).*?账户销户，结转金额(\d+\.?\d*)元",,,,,,99.0,PAYOUT,,,,,,1111,111111.11,,,,RMB,,销户,,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
长治银行,长治银行,changzhi_4~0,changzhi_4,SUCCESS,【长治银行】您尾号1111账户购买的智尊宝产品于1111年11月11日结息11.11元，,".*?您尾号为?(\d+)(.{0,8}[卡户折号])购买的.*?产品于?[\d年月日时分秒:\-/]+.*?结息(\d+\.?\d*)元",,,,,,99.0,INCOME,,,,,,1111,11.11,,,,RMB,,-1,,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
长治银行,长治银行,changzhi_0~1,changzhi_0,SUCCESS,【长治银行】您尾号1111账户于1月1日11:11分罗会会支付宝转账￥111.11元,".*?您尾号为?(\d+)(.{0,8}[卡户折号])于?在?[\d年月日时分秒:\-/]+.*?(支取|转出|消费|取现|取款|扣除|转账|付款|支付)￥(\d+\.?\d*)元",,,,,,5.0,PAYOUT,,,,,,1111,111.11,,,,RMB,,"转账,支付宝",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
阳泉市商业银行,阳泉市商业银行,yangquan_4~2,yangquan_4,SUCCESS,您尾号1111的银行卡/账户于11:11:11通过非柜面转出1111.11元，余额11111.11元，摘要：跨行转账。,".*?您尾号(\d\d\d\d+)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(支出|转出|消费|提现|支取)(-?\d+\.?\d*)元，余额(-?\d+\.?\d*)元.*?",,,,,,8.0,PAYOUT,,,,,,1111,1111.11,,,,RMB,,"转账,余额,转出",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,11111.11
阳泉市商业银行,阳泉市商业银行,yangquan_4~0,yangquan_4,SUCCESS,【阳泉市商业银行】您尾号1111的银行卡/账户于11:11:11消费1.11元，余额11111.11元，,".*?您尾号(\d\d\d\d+)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(支出|转出|消费|提现|支取)(-?\d+\.?\d*)元，余额(-?\d+\.?\d*)元.*?",,,,,,7.0,PAYOUT,,,,,,1111,1.11,,,,RMB,,"消费,余额",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,11111.11
阳泉市商业银行,阳泉市商业银行,yangquan_6~0,yangquan_6,SUCCESS,贵单位尾号1111的银行卡/账户于11:11:11通过非柜面转出1111.11元，余额11111.11元，摘要：财付通公司提现。,".*?贵单位尾号(\d+)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?转出(?:现金)?(-?\d+\.?\d*)元，余额(-?\d+\.?\d*)元.*?",,,,,,0.0,PAYOUT,,,,,,1111,1111.11,,,,RMB,,"余额,提现,财付通,转出",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,11111.11
阳泉市商业银行,阳泉市商业银行,yangquan_0~0,yangquan_0,SUCCESS,【阳泉市商业银行】您尾号1111的银行卡/账户于11:11:11收入1.11元，余额11111.11元，摘要：月月盈结息存入。,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(转入|收入|入账|来帐|退款|存入)(-?\d+\.?\d*)元，余额(-?\d+\.?\d*)元.*?",,,,,,2.0,INCOME,,,,,,1111,1.11,,,,RMB,,"余额,收入,存入",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,11111.11
阳泉市商业银行,阳泉市商业银行,yangquan_0~1,yangquan_0,SUCCESS,【阳泉市商业银行】您尾号1111的银行卡/账户于11:11:11通过非柜面转入111.11元，余额11111.11元，摘要：定期转活期。,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(转入|收入|入账|来帐|退款|存入)(-?\d+\.?\d*)元，余额(-?\d+\.?\d*)元.*?",,,,,,3.0,INCOME,,,,,,1111,111.11,,,,RMB,,"转活期,转入,余额",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,11111.11
阳泉市商业银行,阳泉市商业银行,yangquan_1~0,yangquan_1,SUCCESS,【阳泉市商业银行】您申请的借款已发放到您尾号1111的银行卡，资金最快1分钟到账，请注意查收。,".*?已发放到您尾号(\d\d\d\d)的(.{0,8}[卡户折号]).*?",,,,,,0.0,INCOME,,,,,,1111,-1.0,,,,RMB,,"借款,发放",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
阳泉市商业银行,阳泉市商业银行,yangquan_2~0,yangquan_2,SUCCESS,【阳泉市商业银行】贵单位尾号1111的单位账户于11:11:11通过柜面存入现金1111.11元，余额1111111.11元，用途：活期存入。,".*?贵单位尾号(\d\d\d\d+)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)通过柜面存入现金(-?\d+\.?\d*)元，余额(-?\d+\.?\d*)元.*?",,,,,,2.0,INCOME,,,,,,1111,1111.11,,,,RMB,,"余额,存入",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,1111111.11
阳泉市商业银行,阳泉市商业银行,yangquan_3~0,yangquan_3,IGNORE,【阳泉市商业银行】王晓彬已通过阳泉商行手机银行向您转账11111.11元，请及时查收。,.*已通过.*?向您转账(-?\d+\.?\d*)元.*?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阳泉市商业银行,阳泉市商业银行,yangquan_4~1,yangquan_4,SUCCESS,您尾号1111的银行卡/账户于11:11:11支出1111.11元，余额1111.11元，摘要：贷款扣款（小微贷）。,".*?您尾号(\d\d\d\d+)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(支出|转出|消费|提现|支取)(-?\d+\.?\d*)元，余额(-?\d+\.?\d*)元.*?",,,,,,99.0,PAYOUT,,,,,,1111,1111.11,,,,RMB,,"余额,贷款扣款,支出",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,1111.11
青岛银行,青岛银行,qingdao_0~0,qingdao_0,SUCCESS,【青岛银行】您尾号7777的银行卡于77月77日77时77分退款777.77元，账户可用余额77,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?退款(-?\d+\.?\d*)元，账户可用余额(-?\d+\.?\d*).*?",,,,,,2.0,INCOME,,,,,,7777,777.77,,,,RMB,,"余额,退款,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,77.0
青岛银行,青岛银行,qingdao_23~0,qingdao_23,SUCCESS,【青岛银行】您尾号7777的标准信用卡于77月77日已激活。,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)已.*?激活.*?",-1,,,,,-1.0,STATUS,,,,,,7777,,,,,RMB,,"信用卡,",,,GENERAL,CREDIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
青岛银行,青岛银行,qingdao_22~0,qingdao_22,SUCCESS,【青岛银行】您的尾号7777青岛银行信用卡于77月77日申请现金分期，7777.77元已转入您尾号7777的银行卡，请注意查收，剩余现金分期额度7777.77元，,".*?您的尾号(\d{3,4})(.{0,9}[卡户折号])于([\d年月日时分秒:\-/]+)申请现金分期.*?(-?\d+\.?\d*)元已转入您尾号(\d{3,4})的银行卡.*?",,,,-1.0,-1,0.0,STAGING,-1.0,,,-1.0,,7777,7777.77,,,,RMB,-1.0,"转入,信用卡,现金分期,",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
青岛银行,青岛银行,qingdao_21~0,qingdao_21,SUCCESS,【青岛银行】您的尾号7777青岛银行信用卡于77月77日申请现金分期7777.77元，已按约定分7期，每期应还本金777.77元，每期手续费77.77元，请根据账单按时还款。,".*?您的尾号(\d{3,4})(.{0,9}[卡户折号])于([\d年月日时分秒:\-/]+)申请现金分期(-?\d+\.?\d*)元，已按约定分(\d+)期.*?",,,,-1.0,-1,0.0,STAGING,-1.0,,,-1.0,,7777,7777.77,,,,RMB,7.0,"信用卡,账单,应还,还款,本金,现金分期,",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
青岛银行,青岛银行,qingdao_20~0,qingdao_20,SUCCESS,【青岛银行】您的青岛银行个人信用卡消费分期申请成功，金额7777.77元，分77期，每期本金应还777.77元，每期手续费77.77元，详情可点击http://dpurl.cn/n/xVihK,".*?您的(.{0,9}[卡户折号]).*?分期申请成功，金额(-?\d+\.?\d*)元，分(\d+)期，每期本金应还(-?\d+\.?\d*)元，每期手续费(-?\d+\.?\d*)元.*?",,,,-1.0,-1,2.0,STAGING,-1.0,,,-1.0,,-1,7777.77,,,,RMB,77.0,"信用卡,消费,应还,本金,",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
青岛银行,青岛银行,qingdao_19~0,qingdao_19,SUCCESS,【青岛银行】尊敬的用户，您好！您在青岛银行供应链融资平台还款77777.77元，请登录平台查看具体详情。,.*?您在青岛银行供应链融资平台还款(-?\d+\.?\d*)元.*?,,FANG,,-1.0,,99.0,LOAN,-1.0,-1.0,,,,-1,,,-1,,RMB,-1.0,"还款,",-1.0,-1.0,GENERAL,DESPOSIT,,PERSONAL,-1,77777.77,,,,,-1.0,,
青岛银行,青岛银行,qingdao_18~0,qingdao_18,SUCCESS,【青岛银行】您尾号7777的信用卡77月77日77:77消费7777.77美元，可用额度7777.77元，绑定小程序收交易提醒。,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于?([\d年月日时分秒:\-/]+)(取款|转出|消费|支付|贷记|代收|取现)(-?\d+\.?\d*)[^0-9\.元人民币￥].*?可用额度为?(-?\d+\.?\d*)元.*?",,,,,,7.0,PAYOUT,,,,,,7777,55907.39,,,,WAI_BI,,"信用卡,消费,美元,交易,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,55907.39
青岛银行,青岛银行,qingdao_1~0,qingdao_1,SUCCESS,【青岛银行】您尾号7777的银行卡于77月77日77时77分定期付息大额存单（代码7777777777）利息入账，入账金额777.77元，当前账户可用余额77,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?入账金额(-?\d+\.?\d*)元(.*?余额(-?\d+\.?\d*)元?)?.*?",,,,,,2.0,INCOME,,,,,,7777,777.77,,,,RMB,,"入账,余额,利息,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,77.0
青岛银行,青岛银行,qingdao_16~0,qingdao_16,SUCCESS,【青岛银行】您尾号7777的银行卡于77月77日77时77分成功购买海融宝777.77元，当前账户可用余额77.77元，,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)成功购买.*?(-?\d+\.?\d*)元.*?可用余额(-?\d+\.?\d*)元.*?",,,,,,99.0,PAYOUT,,,,,,7777,777.77,,,,RMB,,"余额,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,77.77
青岛银行,青岛银行,qingdao_2~0,qingdao_2,SUCCESS,【青岛银行】您尾号为7777的信用卡于77月77日77:77退货77.77元，搜索青岛银行信用卡小程序，接收实时退货提醒。,".*?您尾号为?(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)退货(-?\d+\.?\d*)元.*?",,,,,,5.0,INCOME,,,,,,7777,77.77,,,,RMB,,"信用卡,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
青岛银行,青岛银行,qingdao_17~0,qingdao_17,SUCCESS,【青岛银行】您尾号7777的银行卡于7月7日77时77分转出手续费人民币人民币777.77元，,".*?您尾号为?(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(取款|转出|消费|支付).*?人民币(-?\d+\.?\d*)元(.*?余额(-?\d+\.?\d*)元?)?",,,,,,8.0,PAYOUT,,,,,,7777,777.77,,,,RMB,,"转出,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
青岛银行,青岛银行,qingdao_3~0,qingdao_3,SUCCESS,【青岛银行】您尾号为7777的信用卡于77月77日77:77消费77.77元已被撤销。,".*?您尾号为?(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)消费(-?\d+\.?\d*)元已被撤销.*?",,,,,,5.0,INCOME,,,,,,7777,77.77,,,,RMB,,"信用卡,消费,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
青岛银行,青岛银行,qingdao_4~0,qingdao_4,SUCCESS,【青岛银行】您的信用卡于77月77日77:77由第三方转入77777.77人民币。,".*?您的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(还款|转入)(-?\d+\.?\d*)人民币",,,,,,5.0,INCOME,,,,,,-1,77777.77,,,,RMB,,"转入,信用卡,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
青岛银行,青岛银行,qingdao_7~0,qingdao_7,SUCCESS,【青岛银行】您尾号7777的银行卡于77月77日77时77分成功赎回海融宝777.77元，当前账户可用余额77.77元，,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)成功赎回.*?(-?\d+\.?\d*)元.*?可用余额(-?\d+\.?\d*)元.*?",,,,,,1.0,INCOME,,,,,,7777,777.77,,,,RMB,,"余额,赎回,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,77.77
青岛银行,青岛银行,qingdao_8~0,qingdao_8,SUCCESS,【青岛银行】您尾号7777的账户于77月77日77时77分转入人民币777777.77元，付款人：青岛百旺金赋信息科技有限公司李沧分公司，账户可用余额777777.77元，,".*?您尾号为?(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(存款|还款|转入|代发|退货).*?人民币(-?\d+\.?\d*)元(.*?余额(-?\d+\.?\d*)元?)?",,,,,,3.0,INCOME,,,,,,7777,777777.77,,,,RMB,,"转入,余额,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,777777.77
青岛银行,青岛银行,qingdao_5~0,qingdao_5,SUCCESS,【青岛银行】您尾号7777的信用卡77月77日77:77转入7777.77人民币，可用额度7777.77元，绑定小程序收交易提醒。,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于?([\d年月日时分秒:\-/]+)(转入|存款)(-?\d+\.?\d*)人民币.*?可用额度为?(-?\d+\.?\d*)元.*?",,,,,,5.0,INCOME,,,,,,7777,7777.77,,,,RMB,,"转入,信用卡,交易,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,7777.77
青岛银行,青岛银行,qingdao_10~0,qingdao_10,SUCCESS,【青岛银行】您尾号7777的信用卡77月77日77:77转入7777.77美元，可用额度7777.77元，绑定小程序收交易提醒。,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于?([\d年月日时分秒:\-/]+)(转入|存款)(-?\d+\.?\d*)[^0-9\.元人民币￥].*?可用额度为?(-?\d+\.?\d*)元.*?",,,,,,5.0,INCOME,,,,,,7777,55907.39,,,,WAI_BI,,"转入,信用卡,交易,美元,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,55907.39
青岛银行,青岛银行,qingdao_11~0,qingdao_11,SUCCESS,【青岛银行】您尾号7777的银行卡于77月77日77时77分青岛有线电视费777.77元，账户可用余额77,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?(费|充值)(-?\d+\.?\d*)元，账户可用余额(-?\d+\.?\d*).*?",,,,,,99.0,PAYOUT,,,,,,7777,777.77,,,,RMB,,"余额,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,77.0
青岛银行,青岛银行,qingdao_12~0,qingdao_12,SUCCESS,【青岛银行】您尾号7777信用卡77月77日77:77消费77777.77元，可77期分期还款，每月仅需还款7777.77元（含777.77元手续费），77月77日前回复JYFQ77777.77立即申请，分期具体结果将以短信通知您。,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])([\d年月日时分秒:\-/]+)消费(-?\d+\.?\d*)元.*?",,,,,,7.0,PAYOUT,,,,,,7777,77777.77,,,,RMB,,"信用卡,还款,消费,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
青岛银行,青岛银行,qingdao_13~0,qingdao_13,SUCCESS,【青岛银行】您尾号7777的信用卡77月77日77:77消费7777.77人民币，可用额度7777.77元，绑定小程序收交易提醒。,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于?([\d年月日时分秒:\-/]+)(消费|贷记|转出|代收|取现)(-?\d+\.?\d*)人民币.*?可用额度为?(-?\d+\.?\d*)元.*?",,,,,,7.0,PAYOUT,,,,,,7777,7777.77,,,,RMB,,"交易,信用卡,消费,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,7777.77
青岛银行,青岛银行,qingdao_14~0,qingdao_14,SUCCESS,【青岛银行】您尾号7777的账户于77月77日7时77分代扣国税转出777.77元，当前账户可用余额77777.77元，,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+).*?转出(-?\d+\.?\d*)元.*?可用余额(-?\d+\.?\d*)元.*?",,,,,,5.0,PAYOUT,,,,,,7777,777.77,,,,RMB,,"代扣,余额,转出,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,77777.77
青岛银行,青岛银行,qingdao_15~0,qingdao_15,SUCCESS,【青岛银行】您尾号7777的银行卡于77月77日77时77分向尾号7777的银行卡转账人民币7777.77元，,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)向.*?转账人民币(-?\d+\.?\d*)元.*?",,,,,,8.0,PAYOUT,,,,,,7777,7777.77,,,,RMB,,"转账,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
青岛银行,青岛银行,qingdao_9~0,qingdao_9,SUCCESS,【青岛银行】您尾号7777的青岛银行公务卡于今日收到款项人民币7777.77元，目前您个人信用卡账户可用额度7777.77元，,".*?您尾号(\d{3,4})的青岛银行(.{0,8}[卡户折号])于今日收到.*?人民币(-?\d+\.?\d*)元.*?可用额度(-?\d+\.?\d*)元.*?",,,,,,5.0,INCOME,,,,,,7777,7777.77,,,,RMB,,"收到,信用卡,公务卡,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,7777.77
青海农信,青海农信,qinghainx_9~0,nxQinghai_9,SUCCESS,【青海农信】您的紫丁香卡（尾号5974）发生一笔扣款业务，金额197.20元，详询400-827-2222,".*您的.*(一卡通|卡)（尾号(\d{3,4})）发生一笔扣款业务，金额(\d+\.?\d*)元",,,,,,5.0,PAYOUT,,,,,,5974,197.2,,,,RMB,,"扣款,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
青海农信,青海农信,qinghainx_8~0,qinghainx_6,SUCCESS,【青海农信】尊敬的客户:您的紫丁香卡（尾号2350）卡片注销成功。,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?注销成功",-1,,,,,-1.0,STATUS,,,,,,2350,,,,,RMB,,注销,,,GENERAL,DESPOSIT,,PERSONAL,,,,XIAOHU,-1,,,,-1.0
青海农信,青海农信,qinghainx_8~0,qinghainx_8,SUCCESS,【青海农信】尊敬的客户:您的紫丁香卡（尾号2350）卡片注销成功。,".*您的紫丁香卡（尾号(\d{3,4})）卡片注销成功",-1,,,,,-1.0,STATUS,,,,,,2350,,,,,RMB,,"注销,",,,GENERAL,DESPOSIT,,PERSONAL,,,,XIAOHU,-1,,,,-1.0
青海农信,青海农信,qinghainx_8~0,nxQinghai_6,SUCCESS,【青海农信】尊敬的客户:您的紫丁香卡（尾号2350）卡片注销成功。,".*?您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?注销成功",-1,,,,,-1.0,STATUS,,,,,,2350,,,,,RMB,,注销,,,GENERAL,DESPOSIT,,PERSONAL,,,,XIAOHU,-1,,,,-1.0
青海农信,青海农信,qinghainx_8~0,nxQinghai_8,SUCCESS,【青海农信】尊敬的客户:您的紫丁香卡（尾号2350）卡片注销成功。,".*您的紫丁香卡（尾号(\d{3,4})）卡片注销成功",-1,,,,,-1.0,STATUS,,,,,,2350,,,,,RMB,,"注销,",,,GENERAL,DESPOSIT,,PERSONAL,,,,XIAOHU,-1,,,,-1.0
青海农信,青海农信,qinghainx_9~0,qinghainx_9,SUCCESS,【青海农信】您的紫丁香卡（尾号5974）发生一笔扣款业务，金额197.20元，详询400-827-2222,".*您的.*(一卡通|卡)（尾号(\d{3,4})）发生一笔扣款业务，金额(\d+\.?\d*)元",,,,,,5.0,PAYOUT,,,,,,5974,197.2,,,,RMB,,"扣款,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
青海农信,青海农信,qinghainx_10~0,qinghainx_1,SUCCESS,【青海农信】您的紫丁香白领卡（尾号1260）自助循环贷款本月还款已成功，还款金额297.93元，详询4008272222,".*?[您贵].*?(.{0,8}[卡户折号]).*?(\d{3,4}).*?贷.*?还款已成功.*?还款金额(-?\d+\.?\d*)",,OTHER,,-1.0,,99.0,LOAN,-1.0,0.0,,,,1260,,,-1,,RMB,-1.0,还款,-1.0,-1.0,GENERAL,CREDIT,,PERSONAL,-1,297.93,,,,,-1.0,,
青海农信,青海农信,nxQinghai_0~0,nxQinghai_0,SUCCESS,【青海农信】您的贷款账号尾号为8888的信e贷，于8888年88月88日成功归还贷款本金888.88元，归还贷款利息8.88元，贷款余额88888.88元,".*?[您贵](.{0,8}[卡户折号]).*?(\d{3,4}).*?贷.*?成功归还贷款本金(-?\d+\.?\d*).*?贷款利息.*?(-?\d+\.?\d*).*?贷款余额(-?\d+\.?\d*).*?",,OTHER,,-1.0,,99.0,LOAN,-1.0,0.0,,,,8888,,,-1,,RMB,-1.0,"贷款,余额,归还贷款,利息,本金",-1.0,-1.0,GENERAL,DESPOSIT,,PERSONAL,-1,897.76,,,,,-1.0,,
青海农信,青海农信,qinghainx_10~0,qinghainx_10,SUCCESS,【青海农信】您的紫丁香白领卡（尾号1260）自助循环贷款本月还款已成功，还款金额297.93元，详询4008272222,".*您的.*(一卡通|卡)（尾号(\d{3,4})）自助循环贷款本月还款已成功，还款金额(\d+\.?\d*)元",,OTHER,,-1.0,,99.0,LOAN,-1.0,0.0,,,,1260,,,-1,,RMB,-1.0,还款,-1.0,-1.0,GENERAL,DESPOSIT,,PERSONAL,-1,297.93,,,,,-1.0,,
青海农信,青海农信,qinghainx_10~0,nxQinghai_1,SUCCESS,【青海农信】您的紫丁香白领卡（尾号1260）自助循环贷款本月还款已成功，还款金额297.93元，详询4008272222,".*?[您贵].*?(.{0,8}[卡户折号]).*?(\d{3,4}).*?贷.*?还款已成功.*?还款金额(-?\d+\.?\d*)",,OTHER,,-1.0,,99.0,LOAN,-1.0,0.0,,,,1260,,,-1,,RMB,-1.0,还款,-1.0,-1.0,GENERAL,CREDIT,,PERSONAL,-1,297.93,,,,,-1.0,,
青海农信,青海农信,qinghainx_10~0,nxQinghai_5,SUCCESS,【青海农信】您的紫丁香白领卡（尾号1260）自助循环贷款本月还款已成功，还款金额297.93元，详询4008272222,".*您(.{0,8}[卡户折号]).*?(\d{3,4})(.{0,8}[卡户折号])?.*?(入账|收款|银联入账|还款|存入|返款|冲正[^撤扣]|撤销实时转出|收入|取现撤销|转账汇款转入|转入|退货|发生一笔存款).*?(-?\d+\.?\d*)(.*?余额.*?(-?\d+\.?\d*))?",,,,,,5.0,INCOME,,,,,,1260,297.93,,,,RMB,,还款,,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
青海农信,青海农信,qinghainx_10~0,nxQinghai_10,SUCCESS,【青海农信】您的紫丁香白领卡（尾号1260）自助循环贷款本月还款已成功，还款金额297.93元，详询4008272222,".*您的.*(一卡通|卡)（尾号(\d{3,4})）自助循环贷款本月还款已成功，还款金额(\d+\.?\d*)元",,,,,,8.0,PAYOUT,,,,,,1260,297.93,,,,RMB,,"还款,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
青海农信,青海农信,nxQinghai_0~0,qinghainx_0,SUCCESS,【青海农信】您的贷款账号尾号为8888的信e贷，于8888年88月88日成功归还贷款本金888.88元，归还贷款利息8.88元，贷款余额88888.88元,".*?[您贵](.{0,8}[卡户折号]).*?(\d{3,4}).*?贷.*?成功归还贷款本金(-?\d+\.?\d*).*?贷款利息.*?(-?\d+\.?\d*).*?贷款余额(-?\d+\.?\d*).*?",,OTHER,,-1.0,,99.0,LOAN,-1.0,0.0,,,,8888,,,-1,,RMB,-1.0,"贷款,余额,归还贷款,利息,本金",-1.0,-1.0,GENERAL,DESPOSIT,,PERSONAL,-1,897.76,,,,,-1.0,,
